transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,amount_etb,transaction_type,channel,device_id,city,country,ip_hash,reference_id,invoice_id,status
TX00000422,2023-07-17T18:13:08.263522,ACC0112011,ACC0144097,1084,EUR,67208,Payment,Branch,DEV0050280,Sodo,Ethiopia,edf27ad26d75d6e9,REF00000422,,Completed
TX00000423,2025-02-08T08:27:40.578029,ACC0100296,ACC0086832,26621,ETB,26621,Payment,Mobile Banking,DEV0061591,Hosaena,Ethiopia,cacdbc74d6eb3981,,INV0163938,Completed
TX00000424,2025-10-17T02:23:07.288835,ACC0125058,ACC0018014,10908,ETB,10908,Payment,Mobile Banking,DEV0002926,Bishoftu,Ethiopia,8a818a5c1ab290f5,,INV0197093,Completed
TX00000425,2024-12-17T04:36:32.801329,ACC0072386,ACC0103662,2161,ETB,2161,Mobile Money,ATM,,Bahir Dar,Ethiopia,c86fa195393596a5,,INV0016310,Completed
TX00000426,2022-03-07T04:34:11.415559,ACC0037287,ACC0066462,7247,ETB,7247,Payment,Branch,DEV0081857,Addis Ababa,Ethiopia,cdc35f2063944572,,INV0074410,Completed
TX00000427,2023-04-04T20:30:04.809731,ACC0014440,ACC0026267,1505,ETB,1505,Withdrawal,ATM,DEV0022209,Dessie,Ethiopia,57d95a3a3d129689,,INV0075431,Completed
TX00000428,2023-11-05T10:41:51.407199,ACC0076370,ACC0050720,714,ETB,714,Payment,Mobile Banking,DEV0034650,Adama,Ethiopia,,,INV0092361,Completed
TX00000429,2022-12-10T12:53:56.594155,ACC0012134,ACC0126105,134267,ETB,134267,Transfer,Mobile Banking,DEV0073568,Addis Ababa,Ethiopia,ec7d5b5b3913e9a8,,,Completed
TX00000430,2022-07-23T02:00:04.505519,ACC0086171,ACC0120407,1753,USD,100798,Deposit,Branch,DEV0068387,Addis Ababa,Ethiopia,3642ee6092eba532,,INV0025992,Completed
TX00000431,2023-06-01T03:58:48.748218,ACC0049336,ACC0031982,4315,EUR,267530,Payment,ATM,DEV0032305,Addis Ababa,Ethiopia,2650eb0bb1d05ed9,,INV0166768,Completed
TX00000432,2023-01-07T08:53:40.818968,ACC0075475,ACC0071435,6413,ETB,6413,Bill Payment,Mobile Banking,DEV0089991,Addis Ababa,Ethiopia,5e7bc807755d2fe5,REF00000432,INV0062752,Completed
TX00000433,2022-07-24T02:42:32.856441,ACC0042645,ACC0129093,262344,ETB,262344,Deposit,Mobile Banking,DEV0000003,Addis Ababa,Ethiopia,,,INV0139730,Completed
TX00000434,2023-02-12T06:06:08.472425,ACC0114520,ACC0142163,7068,ETB,7068,Deposit,USSD,,Dilla,Ethiopia,0a3379c018558fa8,,INV0114681,Completed
TX00000435,2023-11-07T14:47:19.952681,ACC0109971,ACC0004253,5993,ETB,5993,Withdrawal,ATM,DEV0079347,Adama,Ethiopia,08910e4601870b8c,,,Completed
TX00000436,2023-06-06T02:13:58.414744,ACC0064751,ACC0138176,381,ETB,381,Deposit,ATM,DEV0048127,Dire Dawa,Ethiopia,,REF00000436,,Completed
TX00000437,2022-11-14T16:57:26.647305,ACC0029384,ACC0008171,85368,EUR,5292816,Transfer,Internet Banking,,Dire Dawa,Ethiopia,,REF00000437,INV0113137,Completed
TX00000438,2024-09-28T06:03:01.899556,ACC0016154,ACC0055594,11996,USD,689770,Payment,ATM,DEV0053622,Addis Ababa,Ethiopia,f81a5001221d9892,REF00000438,,Completed
TX00000439,2024-07-20T00:14:32.792124,ACC0067148,ACC0013711,119,ETB,119,Loan Disbursement,Branch,DEV0066575,Sodo,Ethiopia,af0e6906a7018536,,INV0024332,Completed
TX00000440,2022-03-20T18:40:33.586917,ACC0100015,ACC0025066,11215,ETB,11215,Payment,POS,DEV0086316,Hawassa,Ethiopia,679a73feb0f39929,,INV0013974,Completed
TX00000441,2024-09-07T06:14:52.230180,ACC0114105,ACC0049994,99079,ETB,99079,Salary,Mobile Banking,,Dire Dawa,Ethiopia,16c207be554eb22a,REF00000441,,Completed
TX00000442,2025-08-30T20:06:04.946980,ACC0121385,ACC0084499,5327,ETB,5327,Payment,ATM,DEV0011067,Hawassa,Ethiopia,c68c1d6745b971bd,REF00000442,INV0108261,Completed
TX00000443,2022-12-04T18:13:39.843990,ACC0091499,ACC0098864,168378,ETB,168378,Loan Repayment,USSD,DEV0007550,Hawassa,Ethiopia,24c7f08446db748e,,INV0150124,Completed
TX00000444,2024-07-25T09:09:31.251885,ACC0001450,ACC0149221,1813,ETB,1813,Withdrawal,USSD,DEV0085498,Dire Dawa,Ethiopia,,,INV0199808,Completed
TX00000445,2024-01-13T08:03:45.295985,ACC0141429,ACC0012882,62,ETB,62,Transfer,Internet Banking,DEV0004039,Addis Ababa,Ethiopia,898f2d0400b81557,REF00000445,INV0005705,Reversed
TX00000446,2025-03-08T01:53:01.565316,ACC0012977,ACC0094423,2817,ETB,2817,Payment,ATM,DEV0044772,Addis Ababa,Ethiopia,db0a53c6be4c5847,,INV0048346,Completed
TX00000447,2024-06-08T08:45:22.810771,ACC0022672,ACC0128883,5249,ETB,5249,Transfer,Branch,DEV0037519,Arba Minch,Ethiopia,,,INV0193333,Completed
TX00000448,2024-08-28T18:46:29.652946,ACC0108220,ACC0130427,1160,ETB,1160,Withdrawal,Mobile Banking,DEV0026735,Addis Ababa,Ethiopia,861312fcc1d59663,REF00000448,INV0124298,Completed
TX00000449,2024-03-19T17:03:26.745124,ACC0122518,ACC0104223,647,ETB,647,Payment,Branch,DEV0052475,Dire Dawa,Ethiopia,,,,Completed
TX00000450,2025-03-11T02:11:33.503142,ACC0119949,ACC0137499,476,ETB,476,Withdrawal,ATM,DEV0066326,Addis Ababa,Ethiopia,60e78e1405980425,,,Completed
TX00000451,2025-10-29T01:45:15.023759,ACC0147290,ACC0113892,14210,ETB,14210,Deposit,Mobile Banking,DEV0085921,Addis Ababa,Ethiopia,d04dbcf2cf08dc8f,,INV0144572,Completed
TX00000452,2024-07-20T18:53:49.836317,ACC0056756,ACC0029805,600,ETB,600,Withdrawal,Internet Banking,DEV0009306,Dire Dawa,Ethiopia,4ff6bd5c3870cff8,,INV0161712,Completed
TX00000453,2025-10-16T20:39:53.684059,ACC0106192,ACC0028460,6721,ETB,6721,Transfer,Internet Banking,DEV0060297,Dessie,Ethiopia,1e8bbc02d26878da,,INV0066621,Completed
TX00000454,2024-02-01T23:44:14.652016,ACC0047282,ACC0112031,279,EUR,17298,Payment,ATM,DEV0083189,Adama,Ethiopia,9f72c1d32d46549f,,INV0124415,Completed
TX00000455,2025-07-16T17:31:25.146603,ACC0022126,ACC0036348,6000,ETB,6000,Withdrawal,Internet Banking,DEV0021559,Dilla,Ethiopia,7850b71df40be225,,INV0004343,Completed
TX00000456,2025-11-27T20:52:32.888562,ACC0084268,ACC0122239,10635,ETB,10635,Deposit,Mobile Banking,DEV0015997,Mekelle,Ethiopia,502d2100be3d03e8,,INV0157488,Reversed
TX00000457,2022-11-09T19:56:19.120415,ACC0136299,ACC0098855,2208,USD,126960,Payment,Mobile Banking,DEV0026036,Addis Ababa,Ethiopia,81257e92ddf4cb99,,,Completed
TX00000458,2024-10-01T01:37:49.360182,ACC0042676,ACC0126117,659,ETB,659,Payment,Internet Banking,DEV0034190,Dilla,Ethiopia,30b465c7e6542ba9,,INV0152733,Completed
TX00000459,2022-04-10T20:51:43.216426,ACC0113405,ACC0119655,148242,ETB,148242,Deposit,ATM,,Gondar,Ethiopia,84191f8d0dcf45b4,,INV0179004,Completed
TX00000460,2025-09-18T19:52:03.363484,ACC0031348,ACC0072994,380,ETB,380,Payment,ATM,DEV0032058,Addis Ababa,Ethiopia,eb6fc9d90fc1a103,,,Completed
TX00000461,2023-05-04T12:16:02.577856,ACC0149241,ACC0149631,440,ETB,440,Withdrawal,ATM,,Harar,Ethiopia,cbeb0290395e3e2f,REF00000461,INV0011697,Completed
TX00000462,2025-10-04T23:59:39.663533,ACC0076633,ACC0073662,15795,ETB,15795,Mobile Money,Internet Banking,DEV0002504,Hawassa,Ethiopia,4063fa22ad21dbce,,,Completed
TX00000463,2022-01-26T02:54:28.993239,ACC0116346,ACC0145349,455,ETB,455,Loan Repayment,USSD,DEV0056905,Dire Dawa,Ethiopia,,,INV0092750,Completed
TX00000464,2022-09-09T07:04:26.016902,ACC0132380,ACC0078507,9755,ETB,9755,Transfer,Internet Banking,DEV0074084,Jimma,Ethiopia,79f1f64ca7110435,,INV0055117,Completed
TX00000465,2022-12-31T05:10:26.199016,ACC0019941,ACC0120119,7751,ETB,7751,Deposit,Internet Banking,DEV0049433,Addis Ababa,Ethiopia,a89094cc640e5289,,INV0073412,Completed
TX00000466,2023-01-08T08:00:29.283499,ACC0106830,ACC0079471,1270,USD,73025,Transfer,USSD,DEV0071714,Nekemte,Ethiopia,,REF00000466,INV0028761,Completed
TX00000467,2022-09-14T06:30:30.499675,ACC0035997,ACC0099660,426,ETB,426,Deposit,Mobile Banking,DEV0049693,Dire Dawa,Ethiopia,5bbb0256cb451a38,,,Failed
TX00000468,2022-08-30T22:46:12.464254,ACC0025189,ACC0068432,6308,ETB,6308,Transfer,ATM,DEV0059896,Arba Minch,Ethiopia,e57f40963c1d73e5,,INV0139039,Completed
TX00000469,2022-05-11T20:28:06.608142,ACC0046983,ACC0011131,6737,ETB,6737,Withdrawal,Internet Banking,,Bahir Dar,Ethiopia,bad0a24287c13fe4,,,Completed
TX00000470,2024-08-03T21:38:22.917378,ACC0052296,ACC0115312,2166,ETB,2166,Transfer,Mobile Banking,DEV0059430,Jijiga,Ethiopia,c94d7081501e040a,,,Completed
TX00000471,2024-06-01T16:00:45.426327,ACC0025854,ACC0117856,59306,ETB,59306,Payment,POS,DEV0058503,Addis Ababa,Ethiopia,81272fbf05280cc8,REF00000471,INV0001220,Completed
TX00000472,2024-05-04T08:09:38.835696,ACC0118090,ACC0142712,557,ETB,557,Mobile Money,Branch,DEV0080945,Hawassa,Ethiopia,0d875be9ca364bd7,,,Completed
TX00000473,2022-03-16T08:17:34.166973,ACC0101180,ACC0028860,31258,ETB,31258,Deposit,Mobile Banking,DEV0057951,Adama,Ethiopia,2ad07693353918dd,,INV0028722,Completed
TX00000474,2023-10-23T00:35:31.826936,ACC0134526,ACC0105038,2285,ETB,2285,Mobile Money,Branch,DEV0029908,Addis Ababa,Ethiopia,2e0a425584ab5420,REF00000474,INV0152700,Completed
TX00000475,2025-05-27T05:50:11.317166,ACC0123319,ACC0039536,10198,ETB,10198,Transfer,ATM,,Arba Minch,Ethiopia,7ec9d96d39ff29a2,,INV0035520,Completed
TX00000476,2022-07-14T12:15:50.828313,ACC0009620,ACC0013254,1173,ETB,1173,Deposit,Branch,DEV0026391,Jimma,Ethiopia,c383d1f02e2c9dfd,,,Completed
TX00000477,2024-01-19T08:40:41.076776,ACC0060099,ACC0046186,281,ETB,281,Transfer,Internet Banking,DEV0060022,Hosaena,Ethiopia,60da38f0b695f30e,REF00000477,,Completed
TX00000478,2024-11-28T15:40:13.231056,ACC0037387,ACC0074929,9131,ETB,9131,Transfer,Mobile Banking,DEV0002418,Bahir Dar,Ethiopia,,REF00000478,,Completed
TX00000479,2025-11-02T12:53:19.434643,ACC0013354,ACC0013866,1449,EUR,89838,Transfer,ATM,DEV0011383,Shashamane,Ethiopia,96dabfab143138e9,,,Completed
TX00000480,2025-09-17T05:06:09.768804,ACC0140514,ACC0118201,215,EUR,13330,Withdrawal,Internet Banking,DEV0064708,Bahir Dar,Ethiopia,59ac38e56edd3eb3,,INV0180730,Completed
TX00000481,2022-12-28T10:36:44.493244,ACC0026165,ACC0063085,3903,ETB,3903,Payment,Internet Banking,,Addis Ababa,Ethiopia,13b2e1f66ce5f08a,REF00000481,,Completed
TX00000482,2023-02-27T10:23:13.264623,ACC0088185,ACC0050863,17794,ETB,17794,Transfer,Internet Banking,DEV0031841,Hawassa,Ethiopia,d70870e586bf0b52,,,Completed
TX00000483,2023-06-17T00:10:52.646872,ACC0008825,ACC0140366,12752,GBP,918144,Withdrawal,Branch,DEV0053342,Nekemte,Ethiopia,959c3e0d8a0a59ce,,,Completed
TX00000484,2025-01-10T19:52:07.995542,ACC0004667,ACC0035924,20002,ETB,20002,Withdrawal,Mobile Banking,DEV0004781,Mekelle,Ethiopia,e74a89dda3881424,REF00000484,,Failed
TX00000485,2023-05-17T13:44:59.300670,ACC0022136,ACC0091405,50,ETB,50,Withdrawal,Branch,DEV0030426,Addis Ababa,Ethiopia,9c4c7bf022bee4db,,INV0069877,Completed
TX00000486,2022-06-27T02:42:45.488233,ACC0108152,ACC0133965,321,ETB,321,Transfer,USSD,DEV0051555,Addis Ababa,Ethiopia,,,,Completed
TX00000487,2024-05-06T02:38:43.547261,ACC0024082,ACC0032359,17566,ETB,17566,Payment,Mobile Banking,DEV0030355,Adama,Ethiopia,,,INV0155589,Completed
TX00000488,2025-09-23T16:20:58.637333,ACC0016543,ACC0122394,545,ETB,545,Payment,Internet Banking,DEV0085080,Adama,Ethiopia,13dd68777373ecad,REF00000488,INV0114338,Completed
TX00000489,2023-09-03T06:04:55.779525,ACC0049923,ACC0075422,3161,ETB,3161,Payment,Mobile Banking,DEV0005504,Dire Dawa,Ethiopia,6c22917543c120b3,REF00000489,,Completed
TX00000490,2022-01-04T07:59:01.946003,ACC0141319,ACC0034867,1449,AED,22604,Transfer,Mobile Banking,DEV0031785,Adama,Ethiopia,e0a0e88c9bc7f610,REF00000490,INV0047810,Completed
TX00000491,2024-05-08T00:10:04.731697,ACC0062980,ACC0067920,8007,ETB,8007,Transfer,Mobile Banking,DEV0064671,Addis Ababa,Ethiopia,fdfa8d8f74acee70,,,Pending
TX00000492,2025-09-06T00:09:09.159766,ACC0021974,ACC0068052,71432,ETB,71432,Withdrawal,Internet Banking,DEV0089260,Dilla,Ethiopia,8e1caccd4e175f7a,,INV0199155,Completed
TX00000493,2024-04-23T04:03:46.259334,ACC0133725,ACC0046834,3782,ETB,3782,Transfer,Mobile Banking,,Sodo,Ethiopia,,,INV0024697,Completed
TX00000494,2023-10-30T08:02:19.868220,ACC0112730,ACC0130011,1309,ETB,1309,Withdrawal,Mobile Banking,DEV0020045,Bahir Dar,Ethiopia,,REF00000494,,Completed
TX00000495,2025-06-18T02:25:02.913417,ACC0075551,ACC0147551,6764,ETB,6764,Deposit,Internet Banking,DEV0081998,Jijiga,Ethiopia,,REF00000495,,Completed
TX00000496,2023-12-09T11:01:19.984903,ACC0020709,ACC0077844,2326,ETB,2326,Payment,Mobile Banking,DEV0010705,Addis Ababa,Ethiopia,3a7e3ca4fb212caf,,INV0117107,Completed
TX00000497,2025-02-19T06:40:19.225164,ACC0028761,ACC0007691,2010,USD,115575,Payment,ATM,DEV0040475,Addis Ababa,Ethiopia,,,INV0116572,Completed
TX00000498,2025-01-17T10:24:29.449772,ACC0056016,ACC0016485,35554,ETB,35554,Payment,ATM,DEV0042165,Shashamane,Ethiopia,d9b1a592fbc970c8,REF00000498,INV0153390,Completed
TX00000499,2023-02-18T06:23:34.152862,ACC0099511,ACC0026925,20715,ETB,20715,Deposit,Internet Banking,DEV0055676,Addis Ababa,Ethiopia,fe431bd3cbdfb517,,,Completed
TX00000500,2024-05-16T13:53:57.846618,ACC0003810,ACC0115697,415,ETB,415,Withdrawal,Mobile Banking,DEV0020513,Mekelle,Ethiopia,4f78b0d7726c0539,,INV0059190,Completed
TX00000501,2025-01-10T22:04:17.262986,ACC0064761,ACC0108671,459,ETB,459,Payment,Mobile Banking,DEV0018578,Gondar,Ethiopia,73f3959de5b6edbb,,INV0086956,Completed
TX00000502,2025-12-07T10:32:57.933177,ACC0133599,ACC0130013,5784,ETB,5784,Withdrawal,Internet Banking,DEV0041198,Arba Minch,Ethiopia,7bea9778e9418609,REF00000502,INV0145336,Completed
TX00000503,2025-03-01T14:32:25.441087,ACC0110082,ACC0073269,8351,ETB,8351,Withdrawal,Mobile Banking,DEV0031761,Nekemte,Ethiopia,a1aa1f9267c51953,,INV0128983,Completed
TX00000504,2023-03-12T04:11:32.805887,ACC0113147,ACC0078506,36937,ETB,36937,Payment,ATM,DEV0060055,Debre Birhan,Ethiopia,b332f2c10b2240b1,,INV0180596,Completed
TX00000505,2025-08-18T01:00:46.978585,ACC0128832,ACC0061298,3283,ETB,3283,Payment,Mobile Banking,,Bahir Dar,Ethiopia,7f19d586e628c9af,,INV0197872,Completed
TX00000506,2025-12-08T11:22:11.074811,ACC0054261,ACC0108029,1159,ETB,1159,Deposit,USSD,DEV0022701,Bahir Dar,Ethiopia,6f0566b7b22a10ed,REF00000506,,Completed
TX00000507,2025-12-16T05:32:24.613869,ACC0022287,ACC0042929,4517,ETB,4517,Withdrawal,Branch,DEV0062040,Addis Ababa,Ethiopia,cf64ec5b6c586300,,,Completed
TX00000508,2024-11-12T23:11:10.382984,ACC0010834,ACC0082867,15881,ETB,15881,Payment,Mobile Banking,DEV0078432,Asella,Ethiopia,374a88bb581b1ec1,,INV0000738,Completed
TX00000509,2025-06-03T09:12:08.866448,ACC0134390,ACC0054450,2426,AED,37846,Withdrawal,ATM,DEV0080702,Gondar,Ethiopia,e16f7f063766c8b0,,INV0114067,Completed
TX00000510,2024-04-25T04:52:02.988125,ACC0000822,ACC0020120,57654,ETB,57654,Payment,ATM,DEV0074297,Gondar,Ethiopia,c49694140894b16b,,INV0001199,Completed
TX00000511,2024-05-20T17:56:53.056159,ACC0034342,ACC0144202,45842,AED,715135,Transfer,ATM,DEV0042828,Jijiga,Ethiopia,7ac1bf43d8cb974e,,INV0025818,Completed
TX00000512,2025-12-09T06:28:11.667100,ACC0020011,ACC0093902,321,ETB,321,Deposit,Mobile Banking,DEV0037509,Adama,Ethiopia,7286efc8b378dfc1,,,Completed
TX00000513,2023-12-31T20:57:41.875389,ACC0089974,ACC0094746,2273,ETB,2273,Transfer,ATM,DEV0037836,Hawassa,Ethiopia,3c084465cb7f8fc7,REF00000513,INV0062807,Completed
TX00000514,2024-01-28T10:45:38.694002,ACC0122777,ACC0077418,887,ETB,887,Payment,Mobile Banking,DEV0032108,Dire Dawa,Ethiopia,3c716406eef04127,REF00000514,INV0027624,Completed
TX00000515,2023-01-06T14:32:02.403438,ACC0102994,ACC0089303,1140,ETB,1140,Transfer,Mobile Banking,,Addis Ababa,Ethiopia,43cad2edb87ff107,,INV0180280,Completed
TX00000516,2024-02-18T15:22:43.547464,ACC0018931,ACC0067499,69998,AED,1091969,Withdrawal,ATM,,Hawassa,Ethiopia,5579d891604e4066,,INV0089405,Pending
TX00000517,2024-04-23T20:37:07.571343,ACC0034857,ACC0125404,22177,ETB,22177,FX Exchange,Internet Banking,DEV0013255,Addis Ababa,Ethiopia,7cd67f74b02cc02a,,,Completed
TX00000518,2023-02-07T20:49:59.104750,ACC0051858,ACC0139253,15345,ETB,15345,Transfer,ATM,DEV0089640,Addis Ababa,Ethiopia,b2c4129c12cb0c65,,,Completed
TX00000519,2023-04-30T06:44:11.229601,ACC0133812,ACC0067460,17155,USD,986412,Withdrawal,Internet Banking,DEV0017058,Dessie,Ethiopia,60b44729bfe5417b,,,Completed
TX00000520,2022-01-25T00:35:02.065454,ACC0065326,ACC0148813,146442,ETB,146442,Payment,Mobile Banking,DEV0023928,Shashamane,Ethiopia,,REF00000520,,Completed
TX00000521,2023-03-20T16:44:33.545227,ACC0049019,ACC0036718,123463,ETB,123463,Payment,Branch,DEV0073902,Dire Dawa,Ethiopia,,,INV0002046,Completed
TX00000522,2025-01-04T14:37:48.620012,ACC0041778,ACC0129098,707,ETB,707,Payment,Mobile Banking,DEV0079020,Mekelle,Ethiopia,7a2d0059988db721,,INV0151550,Completed
TX00000523,2025-08-29T19:26:10.475185,ACC0001130,ACC0091377,8802,ETB,8802,Withdrawal,Branch,DEV0037084,Addis Ababa,Ethiopia,95eed2e30f2516ae,,INV0125669,Completed
TX00000524,2022-06-09T05:31:33.859018,ACC0005993,ACC0067398,1532,EUR,94984,Transfer,Branch,DEV0024231,Dessie,Ethiopia,,,INV0001371,Completed
TX00000525,2024-12-17T18:55:47.153791,ACC0085844,ACC0132785,4337,ETB,4337,Transfer,Mobile Banking,DEV0087664,Addis Ababa,Ethiopia,,,INV0089016,Reversed
TX00000526,2023-11-04T16:19:11.310374,ACC0061570,ACC0087407,63029,EUR,3907798,Deposit,Internet Banking,DEV0050065,Jimma,Ethiopia,be9046c18d9154a3,REF00000526,,Completed
TX00000527,2022-08-13T16:54:20.654800,ACC0136779,ACC0023220,9171,ETB,9171,Transfer,Internet Banking,DEV0031098,Dessie,Ethiopia,e07fa9943469a2ce,REF00000527,,Completed
TX00000528,2024-03-10T01:16:00.715295,ACC0010735,ACC0032021,12371,ETB,12371,Deposit,Branch,,Mekelle,Ethiopia,8f3982f8e1003b8a,,INV0023753,Completed
TX00000529,2024-05-23T06:37:00.323836,ACC0077310,ACC0075359,1310,ETB,1310,Loan Disbursement,ATM,DEV0020584,Jijiga,Ethiopia,4b751163a3130735,REF00000529,INV0097460,Completed
TX00000530,2022-12-22T02:56:45.621885,ACC0057024,ACC0055220,1076,ETB,1076,Mobile Money,ATM,DEV0059630,Jimma,Ethiopia,2935ed94660ee546,,,Completed
TX00000531,2022-01-08T13:40:01.093275,ACC0118548,ACC0041298,100048,ETB,100048,Deposit,Mobile Banking,DEV0035055,Addis Ababa,Ethiopia,f4e77e353b7e6e1d,,INV0109212,Completed
TX00000532,2022-01-10T05:06:49.028888,ACC0004674,ACC0136496,113,ETB,113,Payment,Branch,DEV0005196,Shashamane,Ethiopia,11d4c92e3b7f98c7,REF00000532,,Failed
TX00000533,2022-03-28T10:44:59.165935,ACC0027201,ACC0022440,870,EUR,53940,Transfer,ATM,,Addis Ababa,Ethiopia,,,INV0094987,Completed
TX00000534,2023-02-05T01:30:04.656326,ACC0038033,ACC0006854,408,ETB,408,Payment,USSD,DEV0011014,Addis Ababa,Ethiopia,61db23c8531998e9,,INV0127559,Completed
TX00000535,2025-04-14T07:40:43.419205,ACC0022408,ACC0110700,335567,ETB,335567,Payment,ATM,DEV0074038,Nekemte,Ethiopia,b231546a7093336c,,,Completed
TX00000536,2025-06-26T10:15:35.912035,ACC0069446,ACC0035831,11086,ETB,11086,Deposit,Internet Banking,DEV0081540,Adama,Ethiopia,,,INV0063118,Completed
TX00000537,2025-05-23T12:27:49.814505,ACC0080080,ACC0034840,282,ETB,282,Withdrawal,ATM,DEV0050658,Dire Dawa,Ethiopia,607a7b974173e4a8,,,Completed
TX00000538,2024-09-13T09:12:55.057353,ACC0108423,ACC0001776,1267,ETB,1267,Loan Repayment,Mobile Banking,DEV0067286,Dire Dawa,Ethiopia,c2f324ccc0ad8b9f,,INV0028913,Completed
TX00000539,2022-02-09T07:41:22.501394,ACC0069201,ACC0091394,2824,ETB,2824,Withdrawal,ATM,DEV0033866,Addis Ababa,Ethiopia,b88fe9cfe9be795e,,INV0082147,Completed
TX00000540,2025-03-18T11:19:02.311116,ACC0076791,ACC0034164,597,ETB,597,Payment,Internet Banking,DEV0086204,Dessie,Ethiopia,d80de222dab190d8,,,Completed
TX00000541,2022-10-07T04:14:00.320988,ACC0077198,ACC0082028,5198,ETB,5198,Withdrawal,Mobile Banking,DEV0074536,Mekelle,Ethiopia,cb3dcd9a9507c45f,REF00000541,,Completed
TX00000542,2023-08-15T16:19:30.836755,ACC0019385,ACC0143415,617,ETB,617,Transfer,Mobile Banking,DEV0016152,Bahir Dar,Ethiopia,d9e5b8b9dab6e22f,,,Completed
TX00000543,2023-02-14T16:50:42.011587,ACC0103948,ACC0130394,712,ETB,712,Transfer,Branch,DEV0007807,Adama,Ethiopia,757402f3fd607ce3,REF00000543,,Completed
TX00000544,2023-01-09T18:57:56.231732,ACC0093954,ACC0069395,5876,ETB,5876,Transfer,USSD,DEV0035661,Gondar,Ethiopia,2d531fbc6bdc0156,,INV0143096,Completed
TX00000545,2023-07-23T08:43:23.788623,ACC0041736,ACC0038735,20593,ETB,20593,Transfer,Internet Banking,DEV0077289,Gondar,Ethiopia,438fb21026249c66,,INV0187270,Completed
TX00000546,2024-08-13T17:32:08.059824,ACC0037120,ACC0014112,2789,ETB,2789,Transfer,Internet Banking,DEV0017887,Hawassa,Ethiopia,13cb8bddf700753a,REF00000546,INV0110984,Completed
TX00000547,2024-03-27T00:44:27.858487,ACC0087660,ACC0018610,236,USD,13570,Transfer,Branch,DEV0043983,Jijiga,Ethiopia,7e2cecd53a93a269,REF00000547,,Failed
TX00000548,2023-09-11T18:46:25.695638,ACC0063437,ACC0101592,4247,ETB,4247,Salary,Mobile Banking,DEV0055494,Bahir Dar,Ethiopia,2afbdbf0b18bf384,REF00000548,INV0071021,Reversed
TX00000549,2023-04-29T16:32:50.565068,ACC0070580,ACC0019608,1937,ETB,1937,Mobile Money,ATM,DEV0079335,Dire Dawa,Ethiopia,5ffbcc0c0fe3b2b5,,,Completed
TX00000550,2024-03-01T11:02:11.621952,ACC0088627,ACC0061693,4271,ETB,4271,Loan Disbursement,Mobile Banking,DEV0056974,Sodo,Ethiopia,887f945808acf58e,REF00000550,,Completed
TX00000551,2023-12-03T20:34:29.032451,ACC0076550,ACC0122253,32702,ETB,32702,Payment,Mobile Banking,DEV0059617,Addis Ababa,Ethiopia,de84f77a9a95c749,,INV0158768,Completed
TX00000552,2025-03-10T11:08:27.409000,ACC0008926,ACC0128206,384,EUR,23808,Transfer,Mobile Banking,DEV0088596,Mekelle,Ethiopia,78019092799648b9,,INV0140391,Completed
TX00000553,2023-04-30T01:48:52.898759,ACC0062437,ACC0140856,844,ETB,844,Payment,Mobile Banking,DEV0042490,Gondar,Ethiopia,97681143d64812c6,,,Completed
TX00000554,2024-02-14T06:52:42.369046,ACC0043133,ACC0122299,20954,AED,326882,Mobile Money,Internet Banking,DEV0034306,Shashamane,Ethiopia,fd7e73088e4c4d2f,,INV0073213,Completed
TX00000555,2024-01-15T23:31:46.312788,ACC0015374,ACC0047078,13532,USD,778090,Transfer,Internet Banking,DEV0065988,Addis Ababa,Ethiopia,,,,Completed
TX00000556,2022-10-11T10:11:09.675565,ACC0065121,ACC0035253,1563,EUR,96906,Payment,ATM,DEV0018321,Sodo,Ethiopia,dcdaa89b1abfdc37,,,Completed
TX00000557,2023-08-16T09:57:31.096033,ACC0149662,ACC0087934,257,ETB,257,Transfer,Internet Banking,,Addis Ababa,Ethiopia,602ae8557a2199d3,REF00000557,INV0022759,Completed
TX00000558,2023-11-10T12:39:34.649679,ACC0092669,ACC0035097,328884,ETB,328884,Loan Repayment,Branch,DEV0029890,Nekemte,Ethiopia,e44ae693312b1c88,,INV0186154,Failed
TX00000559,2023-12-21T10:58:42.691064,ACC0059037,ACC0078873,1484,ETB,1484,Transfer,USSD,DEV0003034,Gondar,Ethiopia,fc3e4f706e2855f3,,INV0069827,Pending
TX00000560,2024-03-18T11:49:20.046625,ACC0100535,ACC0072487,21603,ETB,21603,Transfer,ATM,DEV0076658,Hawassa,Ethiopia,68950ffc5b21ec6e,REF00000560,INV0190920,Completed
TX00000561,2024-12-28T13:41:06.968119,ACC0085122,ACC0078165,155196,ETB,155196,Deposit,Branch,DEV0028181,Addis Ababa,Ethiopia,0265b9e555769282,REF00000561,INV0152605,Completed
TX00000562,2025-06-25T16:18:44.757631,ACC0050002,ACC0010570,9695,ETB,9695,Transfer,Mobile Banking,DEV0041712,Harar,Ethiopia,11c0b1294aa1dc6e,REF00000562,INV0000353,Failed
TX00000563,2022-03-30T17:54:38.522258,ACC0094646,ACC0104677,1604,ETB,1604,Loan Disbursement,Mobile Banking,DEV0007249,Harar,Ethiopia,db632aca234fdfe6,,INV0197295,Failed
TX00000564,2025-01-16T14:08:11.999478,ACC0127299,ACC0131219,111,ETB,111,Deposit,Internet Banking,DEV0075985,Addis Ababa,Ethiopia,284e7f259c4593a2,,INV0185869,Pending
